Sentence,toxicity,severe_toxicity,sexually_explicit,threat,profanity,identity_attack,Average
" person,"" she said.

And then she got to the top of a hill in the desert",0.089452334,0.038036834,0.058850728,0.11208379,0.049681425,0.0669843,0.0691815685
" have sex with you,"" he was suspended from school because, he claimed, the principal and vice president",0.76850885,0.48026508,0.9387622,0.20861939,0.5634079,0.24419399,0.5339595683333332
" sh-t"" and questioned why Aslan didn't ""call Donald Trump a moron instead.""",0.9231176,0.73149145,0.17814015,0.16519049,0.876051,0.40451732,0.5464180016666667
" wretched, abandoned baby. I'm terribly sorry, but I am taking you away from your family in",0.5876557,0.31043598,0.101341106,0.36931878,0.26457393,0.25046617,0.31396527766666665
 a bully ’as if she were trying to cover up those nasty comments from a radio station in,0.56809723,0.22922537,0.101412386,0.13767822,0.20456028,0.10808031,0.22484229933333333
" but that doesnt make you any less an idiot. [4:07] [Recurring] """,0.89364046,0.5132317,0.07990362,0.17486185,0.6994213,0.18882751,0.4249810733333333
" that son of a...' and they're out the door.""

Trump's message is playing",0.1589162,0.058884785,0.057364676,0.077266626,0.05572195,0.09824104,0.08439921283333333
".

""Good...good."" Sam said as she straightened up and put her leg back",0.13987342,0.07288092,0.17512587,0.25205523,0.060249757,0.07713181,0.1295528345
""" date rape,"" said one woman.

Others cited rape culture as a major concern, while",0.53975064,0.37417507,0.8474382,0.62818885,0.41036054,0.4235378,0.53724185
" chumps.

In your two-on-two games, you must build a deck with",0.74054664,0.43910882,0.08927282,0.26814464,0.43456724,0.20878462,0.36340413
" what Trump has in store.


I was at the National Policy Institute ""Week of the Far",0.09825254,0.030733097,0.03938691,0.05472329,0.03640187,0.051696505,0.05186570199999999
" big natural tits...

Riylee Lee gets her muffin fucked and creampied",0.9565933,0.873265,0.97458434,0.45034015,0.95770484,0.40203837,0.7690876666666666
" their face, and whether, after their encounter, the man used any dirty language to refer to them",0.5642485,0.26623836,0.15195209,0.16214514,0.31207803,0.29670346,0.29222759666666664
c-c-cuck” and ‬they screamed at” him”s,0.8176152,0.6802603,0.8278838,0.16945846,0.8367932,0.29200825,0.6040032016666667
" have contact with YOU’.

So even the ""consent thing"" has to be",0.071911074,0.022652062,0.048349723,0.042131457,0.02782658,0.017001485,0.0383120635
"c–t›.

That's right, a cop — a woman. The woman",0.4654169,0.29752874,0.33225983,0.16125225,0.37386614,0.48176125,0.35201418500000003
" officer that he's ""n-word from a n-word family.""

The viral videos",0.22046001,0.12079652,0.1277099,0.27657828,0.11174968,0.19476438,0.17534312833333332
"Allahu akbar"" while running into the middle of the crowd.

The incident, which",0.31089434,0.27097118,0.108049415,0.48455822,0.14037079,0.58523935,0.31668054916666666
" her own foot, then chopped off her mother's, too

But before she was stabbed to",0.69542736,0.57996607,0.1648487,0.92843693,0.3290822,0.18902357,0.481130805
" wack, I still gots tha bigger sack.[1]

""What tha fuck you",0.9593007,0.8416842,0.7453357,0.38345885,0.96887034,0.27232826,0.6951630083333332
" bigot who needs to get his head checked.""

Michele Bachmann

Miche",0.59438,0.23513214,0.05084147,0.42583188,0.15008299,0.09130086,0.2579282233333334
 like our’our ideas you don’t have much of a voice here.’,0.15144216,0.04914932,0.03824297,0.100273594,0.05760661,0.10491608,0.08360512233333332
" a while. Get comfy and let the music breathe. That way, we can take the first",0.14510177,0.084225275,0.0935737,0.36128008,0.074283354,0.08870151,0.1411942815
" ""No to Islam, Yes to Freedom"", ""No to Sharia!"", and ""F–k",0.44244096,0.25056556,0.17195587,0.08133081,0.30834624,0.58523935,0.30664646500000003
 then”! *jumps back into his car and starts driving off* “Go back,0.11614163,0.08440596,0.07038611,0.24428406,0.11753473,0.056760173,0.11491877716666667
"'m a warrior from the Blackfoot Nation and I'm in a fight,– is now facing",0.03835038,0.016292289,0.08250063,0.05723106,0.02610416,0.019286986,0.0399609175
" force her to have sex on a number of occasions, and force her to have sex with someone in",0.8008908,0.65023416,0.9568344,0.5762711,0.69853157,0.48361912,0.6943968583333334
 murder their way through your streets. How much of that can you control? A little. You can,0.55916584,0.43022925,0.11985901,0.8848016,0.2326152,0.15095931,0.39627170166666675
 promoter who says he doesn't like the band should be at the front of the stage. #T,0.15270013,0.06123533,0.052147526,0.07434214,0.13662975,0.07106964,0.091354086
"ass shirt and you get to wear some kick-ass kicks, right? You'll get some street",0.8879183,0.7970424,0.92121094,0.84151506,0.8877995,0.298534,0.7723367
" and shut up.

""My dad doesn't like to be criticized,"" Abdulla said",0.40339658,0.12550601,0.037494414,0.17302838,0.18233909,0.08677937,0.16809064066666665
" get that into the company?

I have yet to work with her anymore, at least not",0.075357825,0.026421055,0.041388147,0.0640178,0.02522662,0.024779277,0.04286512066666667
" ass about the rules when they got kicked out,‖ I said. There was a momentary",0.7960844,0.5267977,0.92006356,0.57875955,0.8742177,0.16526277,0.6435309466666667
 the city you live in and don't get yourself in a fistfight with them until they go away,0.49548307,0.3922852,0.2101141,0.75998175,0.2212649,0.24717055,0.38771659499999994
"."" So that was actually one of the lines that he used in the speech. [Zappa]",0.04360953,0.012744111,0.037256822,0.039229658,0.018293843,0.017541988,0.02811265866666667
""" and that ""Rone needs more time out of the spotlight and he needs to show more talent",0.12543693,0.04619653,0.10751037,0.1601801,0.053674065,0.055624396,0.09143706516666666
" total idiot when you leave the office.

You don’t need to buy a fancy",0.9156528,0.55302215,0.13727343,0.12692818,0.7882548,0.2129147,0.4556743433333333
" Islamophobic, xenophobic... and so on.

It's not always a question of what",0.5405415,0.2963578,0.06930178,0.09674222,0.17620905,0.70677984,0.31432203166666667
 shit [2/19/2016 6:26:54 PM] Boson: you think they,0.85617805,0.6443207,0.10170519,0.28970167,0.93416256,0.18491732,0.5018309149999999
up Weekend at a Family Reunion (And Their Response) [F4M version] [S,0.11090627,0.07301832,0.1474971,0.12555309,0.15660644,0.1138592,0.12124006999999999
" to make sure we payed for this fuckin movie so we're all on the same level, the",0.8963419,0.67081225,0.15122244,0.2521367,0.9545428,0.28381023,0.5348110533333333
" coward! You shot at me!」

By the time there were five bullets left, they",0.8060606,0.53928715,0.033672787,0.8616175,0.2525415,0.19428688,0.4479110695
" what I need to do"". It has always been about living by your values and being passionate about what",0.060523685,0.017807838,0.043854915,0.04881233,0.019702988,0.027769268,0.036411837333333336
" black community to “bring their ass to ‬Miami!”

The lyrics are",0.8355208,0.6231841,0.9651972,0.16433208,0.8590789,0.74376875,0.6985136383333334
"‖ and you don‧t deserve rights,‖ and we will put you in prison",0.7901293,0.62977874,0.092215516,0.92827755,0.34022176,0.41596198,0.532764141
 or have had that sort of thing thrown at them by other men. I have no idea what sort,0.26633123,0.15791969,0.16803625,0.5743269,0.13522843,0.20841692,0.2517099033333334
" would rather see a world without white people.""

Another said: ""F*** off u little",0.88017964,0.78535867,0.49166888,0.4899912,0.8737362,0.8906679,0.7352670816666667
 you to do things for you. We all have our own personal list of demands for our children that,0.098173104,0.044034865,0.042460557,0.14456719,0.037398577,0.062501304,0.07152259949999999
" cock sucking are some of her favorite activities.

Her body is curvy and her small-",0.93232936,0.8082747,0.9863063,0.29894194,0.9283215,0.24641465,0.700098075
" of her ass in his thoughts, and realized that if she didn't hurry, his hips were coming",0.93250334,0.65125895,0.9908025,0.16491042,0.9297127,0.150552,0.6366233183333333
 a pain in the ass and thinks all the time he's above us. So instead of doing what,0.93232936,0.6851646,0.98236954,0.45435888,0.9396378,0.19144753,0.697551285
" getting pissed about the things everybody else is doing, she's not going to put up a fight,",0.2746169,0.14427172,0.1419725,0.35500887,0.3095252,0.1488034,0.22903309833333332
 has been programmed to believe all women are lesbians - then don't blame me. I am not a,0.5876557,0.27720276,0.27724975,0.11169876,0.29325056,0.8008965,0.39132567166666665
" ""Hey what'd you do with these? I need those."" I'm like ""Oh, what",0.072905056,0.026654195,0.08257092,0.073853634,0.03713787,0.035188526,0.05471836683333334
" but do not link to their site,"" said the director. ""That is how you get an article",0.07085875,0.01736298,0.012947067,0.05186094,0.012632334,0.038075965,0.033956339333333335
"-worshiping, narcissistic, power-hungry, bigoted, hateful, misogynist,",0.8561214,0.5004268,0.07813577,0.10636014,0.31340975,0.66418487,0.4197731216666667
" homes."" The group's website, which calls the U.S. ""The Great Satan,"" is",0.37235898,0.14894362,0.07494507,0.10446115,0.24124172,0.22409211,0.19434044166666667
" is a great place to hang out if you want to have a blast, if you are tired or",0.36530888,0.27304983,0.08072516,0.8157129,0.1463743,0.16400559,0.30752944333333326
" deaf, sorry!

▶ Leader 03/30/15 (Sat) 17:04",0.20275962,0.12658997,0.04177773,0.20779975,0.08887236,0.29074255,0.15975699666666665
". Don't give us a fucking break!

I want to make it clear that I was",0.88824683,0.67419815,0.4459685,0.2615699,0.9559296,0.19986613,0.570963185
" to be watching it, and it sounds like he will be a jerk off for me, haha�",0.8606264,0.68310124,0.6788707,0.45408398,0.85041606,0.41629115,0.6572315883333334
" well as you think they think you the same of them‖)

‏We need",0.25617257,0.09917642,0.06629235,0.32137212,0.097448535,0.11235774,0.15880328916666667
", ""We are not rapists"". This was the real, unapologetic, and unambiguous call",0.26211077,0.13646209,0.7407407,0.15335216,0.18758982,0.19482255,0.2791796816666667
" b***h, you c*** and you f***ing white boy"" before he was heard saying",0.93833554,0.87112457,0.7407407,0.4123861,0.93690646,0.8422688,0.7902936949999999
" write an article like this, I will put my gun in my mouth and put a hole in the",0.87850547,0.7639767,0.8487145,0.91432226,0.692431,0.39304876,0.7484997816666668
" ethnic Danish who was born in Norway]. But fuck you, Denmark and their attitude too...They have",0.93268496,0.8416842,0.7296962,0.43610832,0.9550151,0.8008965,0.78268088
" slobs, and disgusting animals. If You don’t like it when women complain about these",0.8467794,0.57656205,0.29136482,0.1692159,0.61318815,0.7683796,0.54424832
" crying.

Sparrow: I'll try to talk the next time I see him.",0.17553392,0.05936011,0.055326726,0.17022385,0.06733447,0.057825696,0.09760079533333334
"'ve climaxed, but your cervix (both your womb and your vagina) will be thankful you",0.93232936,0.8373869,0.9900772,0.57149947,0.8892411,0.4043975,0.7708219216666666
" of y** who say we have to do this, y** is the n****a you're",0.70040554,0.6524504,0.5674368,0.4762498,0.7422003,0.30942485,0.574694615
" the jewish war machine, bilderberg, world jewry, the kike, jew",0.9595975,0.80397916,0.25935757,0.755549,0.69309914,0.96805567,0.7399396733333333
" going to talk to you. Now do you hear?"" ―Rokurou

Rok",0.104667835,0.043027535,0.05017137,0.08429251,0.05138221,0.06592652,0.06657799666666665
" the Internet,"" said the man, wearing a beanie with the words ""BLACK JUSTICE"" on",0.24131899,0.0893696,0.120262586,0.07760011,0.12642464,0.36234495,0.1695534793333333
" penis.

""During this incident, the soldier repeatedly forced the child to masturbate him.",0.9492909,0.78541595,0.9917039,0.53456634,0.9066618,0.33174235,0.7498968733333333
" of it,"" he told the crowd. ""That's my advice to everybody in Washington and everywhere in",0.050090108,0.012992947,0.02099538,0.045701213,0.013395024,0.025477767,0.02810873983333333
" never took the time to read me. #BurgundyLion."" And that sentiment was echoed",0.15153047,0.06533996,0.15906546,0.116479054,0.09872941,0.08648004,0.112937399
" go for the guy with the really nice guy.

""You say you've done it on",0.080305345,0.032138575,0.07936691,0.10193164,0.040201515,0.037412267,0.061892708666666664
", which is why it's easier to get a hard-on than an Asian girl with a pussy",0.892356,0.76381266,0.97149086,0.32260284,0.925179,0.74403673,0.7699130150000001
" person.

(Titanic III)

I can't believe we still talk like",0.10016581,0.035847817,0.045599338,0.06936291,0.056639045,0.0739431,0.06359300333333333
" several more vulgar and offensive messages such as ""****ing disgusting"", ""******* ****,"" and """,0.73770314,0.6074866,0.34165987,0.3089721,0.69309914,0.2386541,0.48792915833333333
" the truth was not only relevant but needed for the survival of humanity. You're fucking pathetic.
",0.975268,0.8416842,0.3770818,0.40128604,0.9736778,0.48867273,0.6762784283333333
", you will just piss them right off."" He laughs. ""It's just a way of life",0.66476834,0.5002447,0.4008048,0.71022016,0.62008995,0.24797356,0.5240169183333333
" moron.

I need a drink and some music.

I must write someone a",0.8355208,0.60670215,0.09806351,0.3908138,0.7856603,0.28928867,0.501008205
 niggas like they doing it in the streets the Litchi girls/I got my bit,0.9014227,0.8209657,0.48888928,0.33255184,0.876051,0.9425455,0.7270710033333333
" bitch.""

According to court documents, the incident occurred on May 1. A day later,",0.8387232,0.6215786,0.21049695,0.120243594,0.8882511,0.1745582,0.4756419406666666
" bug by the studio when he tried to make a 'less shitty' film. Then last year,",0.803856,0.5013918,0.09521929,0.11224752,0.91128254,0.19046474,0.4357436483333333
 away what people have paid for over a 50-year period while you rip off a billion other people,0.31089434,0.18508448,0.08262798,0.6017332,0.10794495,0.11937841,0.23461056
" play music that's overplayed, that's not really their thing, to the point that there is",0.1098402,0.038810648,0.07892559,0.06895166,0.084130995,0.048835177,0.07158237833333334
 I could almost see how it looked to others. It's not just about whether a person likes the,0.07688616,0.030805595,0.06369382,0.09680122,0.054741774,0.059971604,0.0638166955
" ""a son of a whore"".

Trump has refused to directly address questions about Rodrigo Duterte's",0.94992846,0.8051975,0.7084194,0.09223741,0.9593656,0.5934091,0.6847595783333333
"”

you are a terrible person‟, if not‟.

If",0.69542736,0.32700998,0.039695255,0.12604597,0.3090934,0.3116605,0.3014887441666667
" jerk…I also love people. I love taking care of them, being of service to them,",0.80358213,0.6178212,0.5234194,0.25141418,0.8456008,0.2347871,0.546104135
 has big balls Big balls mean big stuff Biggest dick in the room Biggest pwner in,0.9480856,0.80289453,0.9908025,0.21029294,0.93798345,0.22690462,0.6861606066666667
 to create the volume. The idea is to allow him/her to listen from the outside through the,0.058867577,0.023552487,0.038051974,0.11027565,0.031100672,0.025210906,0.047843211
" really fucking, no-brainer that is Gamergate and the people doing the harassment. If you're a",0.9012675,0.6919345,0.6277455,0.291473,0.9559142,0.4072586,0.6459322166666667
" hot body. I want you to fuck my tight pussy all day, and to fill my cunt the",0.9744484,0.8735865,0.9908025,0.44825095,0.9750864,0.28304765,0.7575370666666666
" us. We tried to get an elevator, we tried knocking on the doors; it rang! and",0.058652557,0.023026317,0.04168077,0.111031644,0.022122046,0.035107892,0.04860353766666666
 and it can respond to my voice. We don't know that it can be programmed to be happy,0.07825159,0.02982754,0.052457567,0.091596305,0.04774724,0.07096932,0.06180826033333334
" political groups that will follow his every word and move are now doing it too.

The next",0.06325495,0.022260893,0.039477155,0.060875706,0.03682487,0.06819606,0.04848160566666667
 like niggas bein lyrical and sayin nigga ass things but thats what we was,0.9327628,0.89362836,0.9297206,0.3482919,0.93690646,0.95402986,0.8325566633333334
" and her bare body, to a few positions I don't even want to write about now. She",0.34884217,0.17918321,0.5097512,0.22195171,0.17451534,0.1169349,0.25852975499999997
" numb...you can orgasm. (long pause) No, don't say that! I wanna see",0.7744592,0.3968822,0.97149086,0.24265887,0.7287402,0.13328932,0.5412534416666667
" leering lemons,"" he added, as if they in their present condition deserved the venom he was",0.1836327,0.074825555,0.045424398,0.25992915,0.061859395,0.059035726,0.11411782066666666
" she made it better.

*

As a bonus, I'm trying to get off",0.12712544,0.06522183,0.14244139,0.11866155,0.13967945,0.055428166,0.108092971
 draft. But now a t-shirt saying ‪#‎suck_shit_in_,0.95878315,0.8416842,0.8748326,0.21870653,0.9741177,0.36116928,0.7048822433333334
" about? If you ain't got more of a bitch about you than that, if you're not",0.8785311,0.62594515,0.27344424,0.11664497,0.92681026,0.38863385,0.5350015950000001
” ‪fuck” you”‗ ‪fuck you”‗,0.9857447,0.91905266,0.92006356,0.363522,0.9849894,0.62646234,0.7999724433333334
"'m the new black.""

Tori made her move before he could react. She spun on",0.31089434,0.10152147,0.15300298,0.056577448,0.15576147,0.49476787,0.21208759633333332
" and clitoral hood, feeling her erect penis.

Police spokesman Saeid Rehman",0.9156528,0.7193127,0.9908025,0.19745022,0.8868394,0.29130164,0.66689321
"'m gonna miss you guys the most. You all are my first fans, and I'll always have",0.054286517,0.021106455,0.043643452,0.1096159,0.02115034,0.031946722,0.046958230999999996
" you for saying that you don t watch the new [R-word] video,�",0.53490317,0.37097937,0.27186114,0.3734898,0.47775522,0.30122915,0.38836964166666665
" then he put a wig on and his hair line is lit as fuck nigga.

J",0.9734092,0.89362836,0.68371606,0.2439808,0.971092,0.966734,0.78876007
