Sentence,toxicity,severe_toxicity,sexually_explicit,threat,profanity,identity_attack,Average
" the millions.

In truth, though, these are the words of Hillary-hating,",0.27868757,0.09455954,0.045745905,0.08931093,0.110788226,0.1769502,0.1326737285
" head off.""

At that point he was so emotional that he couldn't speak, but was",0.085784815,0.023463633,0.05387086,0.0961885,0.037219927,0.02159916,0.05302114916666666
" as a pile, the main reasons being that it is normally a lot smaller and less feculent than",0.33930773,0.17063893,0.29518208,0.10579454,0.302523,0.27480483,0.24804185166666662
" the same thing, in a different context, but I can't be arsed to go through this",0.07962449,0.02689523,0.074022196,0.18750879,0.0600171,0.03292203,0.07683163933333333
" of you.

Him in the eye,

I am going to knock the f",0.6364068,0.47073463,0.38688707,0.88041013,0.4700261,0.19537428,0.5066398350000001
 music and I don't‘know why you keep on mixing my shit with ‪his�,0.9480856,0.68517935,0.24840869,0.20825754,0.9750864,0.58523935,0.6083761550000001
" hippies dressed in old T-shirts and sweatpants, you haven't been paying any attention.",0.32639816,0.103691936,0.04878413,0.047299728,0.09672323,0.25279504,0.145948704
" not proud of this’"" to her questions after the incident. The court heard she later explained",0.056539718,0.024538232,0.052500114,0.07301649,0.031524733,0.029788818,0.04465135083333333
" thin people is disgusting, and I am not sorry for any of this A thin person who only dates",0.6290368,0.28426045,0.089710526,0.12830555,0.48181993,0.27504256,0.31469596933333327
" interesting than being a vagina. But as you read the article, you'll be amazed with all the",0.83211976,0.50057954,0.97458434,0.15093961,0.77111894,0.24969141,0.5798389333333334
", judgmental person, who doesn't really try to make friends that way.


So my",0.10405175,0.034740973,0.048328344,0.06703474,0.0631873,0.06445366,0.06363279449999999
" see you,"" he said he felt like ""he was being raped."" This is not some fringe,",0.6835118,0.3378091,0.8998427,0.6780594,0.4363772,0.17230602,0.5346510366666667
" s*** and the Democrats claimed Trump is a Nazi.

He then gave a primer on the",0.85801744,0.69237137,0.2436629,0.17920928,0.7532383,0.6874967,0.5689993316666667
" innocent, defenseless ‹to 585‐2890‹. ""We'll get",0.03327756,0.014612987,0.034545403,0.088553526,0.017539997,0.02016713,0.034782767166666666
" ""the real scumbag"" and having her contract cancelled, as she is about not going to",0.85451066,0.4884357,0.16275555,0.112712376,0.82841754,0.27135205,0.453030646
 and fuck the rest of your team![/QUOTE] [B]Tyson Foods – http,0.9306826,0.8457409,0.90083784,0.5263426,0.94793546,0.27892193,0.7384102216666667
" that son of a bitch off the field right now. He is fired. He's fired,'"" Trump",0.9100412,0.8038896,0.30472502,0.41673085,0.9277097,0.4902986,0.642232495
" and went into motion.

""I've never done something like that before…"" She said,",0.046244375,0.011428431,0.025990792,0.028243827,0.017708693,0.021825938,0.025240342666666665
""" date rape. There are just some circumstances where the ""ohhh, so what"" goes into",0.60840774,0.4229826,0.8478105,0.7269236,0.4519966,0.25798044,0.55268358
 stupid people trying to take credit where it's not due. He said he's proud of it.,0.8606264,0.4127129,0.04807205,0.13712971,0.7321731,0.28975922,0.41341223
" the end of this mess.""

""Good evening. That must be the new kid,"" said",0.15003589,0.042269025,0.025456153,0.10953707,0.0357113,0.046760377,0.06829496916666668
 a fine ass and a nice large melons who I hope will join. I just can only imagine,0.8985332,0.69008476,0.98236954,0.49068168,0.92902875,0.18886119,0.6965931866666667
" them in the butt during sex, and how much they paid for sex that last year, if any",0.85100627,0.64990216,0.97458434,0.25661054,0.82839304,0.27674136,0.6395396183333333
c-clothes” ‱and” ‱wearing his little‭ �,0.40322086,0.2865771,0.28910068,0.2362254,0.3613382,0.2505109,0.3044955233333333
 be touched. It also is rape to do so when you feel a pressure to have sex with them,0.7093121,0.4721642,0.943203,0.5209232,0.6167849,0.1977005,0.5766813166666666
"coon• by three police officers when he was on his way home from work.

Police",0.18107085,0.09963415,0.11198933,0.2866464,0.12485779,0.13915901,0.157226255
" officer, ""I've got [your] f***ing badge, f*** you"" as he",0.91850847,0.8416842,0.62778306,0.40087092,0.9438792,0.28753254,0.6700430650000001
"Get out, you all go back to India"", to which the girl replies: ""In this country",0.40264508,0.21427001,0.11982587,0.17550871,0.15171966,0.5020922,0.26101025499999997
" one of his legs and set it on fire. But doctors were able to save the other, with",0.4963726,0.31746298,0.49715567,0.76194084,0.22967508,0.14849815,0.40851755333333334
" wack, I still tha holla'd at ya! It aint nuthin but dem",0.2350622,0.13707247,0.17397155,0.24128179,0.20102112,0.15784839,0.19104292
" pro-life, big-government, Christian, homophobic bigot! You can go shove that in your",0.86115664,0.7869262,0.3523153,0.68717265,0.4745958,0.9045846,0.677791865
" like it, go and get raped,"" he said.

""This is the best reaction,",0.8606264,0.67995703,0.94567215,0.8763936,0.69838196,0.29330644,0.72572293
 a second. You need to think about the people you love. You need to stop worrying about your,0.18330124,0.06501332,0.04120282,0.12499945,0.050743785,0.0651618,0.08840373583333334
" ""I'm gonna make my mother, daughter, and all Detroit citizens dead"" — federal officials are",0.5021366,0.3498383,0.17144606,0.79987335,0.22513638,0.30056667,0.39149955999999997
",” you fuckface.

Me: *flicks an iced orange,*",0.9450392,0.8439316,0.56896514,0.19934344,0.93690646,0.39190462,0.6476817433333333
 can't even ‑ is now the subject of a hate mail campaign that calls for violence against her,0.23291615,0.09377229,0.03563438,0.31313786,0.09223091,0.16900231,0.15611565000000002
" use her in the movie and even try to arrange for anal sex. In the end, Rose is",0.885501,0.6523116,0.9863063,0.25673577,0.86226,0.28791115,0.65517097
" murder the entire population,"" said Bongani, who is from an ethnic group that has been in",0.7093121,0.65440285,0.1289501,0.91432226,0.37189955,0.72953516,0.5847370033333333
 idiot in the front row. And they don't seem to mind each other on Twitter. #p,0.9156528,0.49796993,0.0866373,0.115980916,0.783563,0.17610927,0.4293188693333334
"ass looking outfit, and you gain knowledge on the world of music. The list of apparel included is",0.794439,0.4791137,0.92673594,0.08517839,0.8756206,0.113236226,0.5457206426666666
""" [2].

Katherine had been involved with a man for 2 months prior to the",0.08663489,0.04521284,0.10335356,0.14101674,0.071604304,0.07370158,0.08692065233333333
" even get through?""

""I knew this person for several years before I saw him in person",0.14621294,0.05392461,0.053764693,0.24115768,0.053377558,0.0650357,0.10224553016666667
" asshole, but let me say that I'm 100 percent sure that it was not someone being an asshole",0.96431845,0.7639553,0.83036184,0.22825952,0.98340124,0.32260308,0.6821499050000001
 your night.,0.1278491,0.045096543,0.20350088,0.11890189,0.08780253,0.034311313,0.10291037600000001
".""


""Oh, no, no. I mean, look at you.""


""",0.1955835,0.069061875,0.08859911,0.11212096,0.08960129,0.06316557,0.10302205083333332
". He just let it go, which is all kinds of bullshit. Rone took a hit on",0.90076256,0.6789108,0.48926553,0.5348733,0.9498373,0.21785864,0.6285846883333334
" robot.

I had some really nice new and inexpensive camera equipment when I came here, but",0.07770257,0.036818698,0.07622164,0.12294492,0.06904646,0.05517686,0.07298519133333332
" xenophobic, Islamophobic, all manner of nasty things. And for good reason. It's because",0.714563,0.49801058,0.10959744,0.16257598,0.37566808,0.8020415,0.4437427633333333
" things to make me do something.""

So the decision was made. He would come clean:",0.0838124,0.033345453,0.09800876,0.097549826,0.0392547,0.0354217,0.06456547316666666
Ups-and-My-Hobby and My Secret Diary: A Year in the Life of,0.029894602,0.01266583,0.05571093,0.045470003,0.02133554,0.014550125,0.02993783833333333
"...and failing...but I digress...

Woo! This year's #Shirt",0.09570415,0.044870898,0.13684513,0.064263575,0.060846522,0.04134742,0.07397961583333335
" good boy,"" he recalls. In that brief moment, the six-year-old's eyes widened",0.10932121,0.052904107,0.15121542,0.110529624,0.08512341,0.077667765,0.09779358933333333
" what I want.""

I got very good at that at a young age. Because I was",0.06387521,0.032063402,0.15142836,0.09428879,0.05080612,0.036123943,0.07143097083333334
 hip-hop community to get behind the #blacklivesmatter movement; and finally on ‑,0.11560366,0.06449139,0.22325058,0.22604588,0.078238636,0.12319904,0.138471531
" you’re not f*cking Christian, you’re f*cking a Jew.",0.9245571,0.8486256,0.56858456,0.563596,0.9382125,0.9286524,0.79537136
" as an object of lust, or are perceived as such and are treated accordingly.

Losing",0.08702665,0.033335768,0.17341308,0.057876416,0.066777095,0.057195116,0.0792706875
"'m going to make sure you will never, ever call any police/cops to get them...",0.2231346,0.119730614,0.06920499,0.5243897,0.05884383,0.14455028,0.18997566899999999
" you to be like them. And boy, are you like them.

’tears",0.073814765,0.023331108,0.0429129,0.043558747,0.03374708,0.059061848,0.04607107466666668
" blow job skills are essential for her. Also, you must not let her get to insemin",0.40197438,0.2387583,0.5310152,0.5594494,0.22412603,0.21452923,0.36164208999999997
" of her ass, and the small twinge of tension in her pussy made her body tingle.",0.9156528,0.6978608,0.9900772,0.23245813,0.91128254,0.21947774,0.6611348683333332
" not one of the 'family,'"" Tompkins said.

The other two incidents he mentioned",0.07542432,0.03283379,0.023067428,0.121295884,0.016560469,0.05844951,0.05460523350000001
" watching Netflix and eats my food?

I'd be ashamed.

Don't get me",0.23195112,0.06532077,0.07946168,0.13229503,0.101859234,0.07056444,0.11357537899999999
 thinks men are inferior to women because you can't find a way to make them like you? Is,0.5617499,0.2738513,0.11314108,0.13343208,0.23044553,0.6828113,0.332571865
", 'Fuck you' so I just took it on the chin like, 'Hey, fuck you",0.9745967,0.84311885,0.8460396,0.5772072,0.9834342,0.52280164,0.7911996983333333
" saying you don't like it, and saying you can find something better than me, while they just",0.15361057,0.05439418,0.086256616,0.18275885,0.084121786,0.09077294,0.10865249033333334
"-hogging, self-obsessed, fat-shaming, racist, misogynistic, sexually",0.8606264,0.6836695,0.7893632,0.23898716,0.61642945,0.7715273,0.6601005016666668
" schools. I want to do to you what Hitler did to the Jews in your midst.""

",0.6317907,0.5308141,0.27140644,0.40143502,0.37217656,0.79181343,0.4999060416666667
" is better for our needs. The green room has a large tv, two computers, and a small",0.054195266,0.023635687,0.097303726,0.05516513,0.044446874,0.03392346,0.05144502383333333
" willing to learn it for that matter, you know.


i know the haters were very",0.15126859,0.05862997,0.038848203,0.1372579,0.065362886,0.117583655,0.09482520066666666
" it up.""

He's wrong about the first half of that. For all the attention he",0.07030831,0.021332422,0.040062882,0.06939037,0.026932944,0.041328356,0.04489254733333334
 to be taking his.‭ ‬He'll have to put his penis into his mouth and,0.9670833,0.83940065,0.9977324,0.3809991,0.9235059,0.22567265,0.7223989999999999
" well‗).


I have an ex girlfriend that thought to get into the music industry.",0.14106895,0.053769484,0.090888456,0.0761323,0.11032536,0.11722676,0.09823521833333333
" ""We will not permit hate, terrorism or intolerance from the Republican nominee.""

No, that",0.24261542,0.09034026,0.016723525,0.17216769,0.03585885,0.23632215,0.1323379825
" witch"" after he was confronted by a crowd of people at his home on the corner of Main Street",0.48132944,0.24033226,0.047006994,0.15655845,0.21284543,0.132222,0.21171576233333333
 make another choice there'll be a war... (A teary look comes to her face as she,0.42331764,0.23784703,0.17052938,0.5503568,0.14676206,0.1657765,0.2824315683333333
" immigrant from Denmark's second largest city, Aalborg]""

#HateReport
",0.24131387,0.10461607,0.049674377,0.07268262,0.12046017,0.30287305,0.1486033595
" slobs, c*nts, and’d*cks‖.‖�",0.8871971,0.8035264,0.7407407,0.32721666,0.9066618,0.40403405,0.6782294516666666
 angry at me. I'm going to tell him I can't speak to him while he's like,0.15361203,0.0647969,0.15731117,0.17101103,0.11035977,0.10240933,0.12658337166666664
"'ve had a cup of coffee or a beer.

4 Ways Your Vagina Is Actually More",0.91645336,0.6802852,0.9900772,0.25550583,0.876051,0.16961093,0.6479972533333334
" this money is for the cause†), and then demands of a ""date""‡ (",0.11910155,0.029741475,0.043207154,0.040871684,0.037761193,0.06122213,0.055317530999999996
" david w. bush[/tags]

4. [spoiler][image: http://i",0.08627194,0.06711676,0.16045488,0.25966024,0.12317421,0.085777745,0.13040929583333333
" telling you now.‖

She continued, pointing to the TV screen.‖
",0.07674954,0.020544901,0.016263328,0.04255957,0.021961324,0.023190254,0.033544819499999996
" Facebook. But if you're white and telling us where you are, I'd like to start meeting",0.37487173,0.23055056,0.11792792,0.30048642,0.15431114,0.6350989,0.3022077783333333
" penis.

""I saw that as a form of sexual harassment because the person responsible for me",0.8785311,0.52206767,0.9843889,0.30658895,0.8265595,0.22690114,0.6241728766666667
" your butt and do it.

If you want something out of life, get off your butt",0.94851816,0.80814576,0.9873454,0.63379705,0.9036108,0.20503902,0.7477426983333334
" had guns and I had a gun & a machete.""

Hair-raising images",0.19019537,0.09286312,0.1478913,0.48900852,0.116728626,0.06542381,0.1836851243333333
" you're a pimp – or they give you a job or they hire you.""

""",0.8605016,0.653877,0.5260552,0.15662721,0.73732007,0.33839273,0.5454623016666666
" in the world, and to check it out I bought this bra. I'm not sure what I",0.1356715,0.073741585,0.3829959,0.14088461,0.12440469,0.07415616,0.15530907416666667
" bigot. You have a right ‪#‎ToToilet‬.

‪",0.5556866,0.23632704,0.15172917,0.15242466,0.2925065,0.13193251,0.25343441333333333
" ""If you don't like it get off the train"".

Lunt's response was swift",0.13940948,0.051240537,0.08986833,0.0861444,0.063853,0.10741798,0.08965562116666666
" you had the perfect opportunity to just tell them 'fuck it let's all just be friends'

",0.8794898,0.67856777,0.8478105,0.51498663,0.9528001,0.30339774,0.6961754233333334
", you're not playing at all.""

She's not quite a true blue, but is",0.100272655,0.025759663,0.025348904,0.044669908,0.028179053,0.049233593,0.04557729600000001
" bloody fool for not buying it.

*

I remember his words like this: '",0.8606264,0.6588916,0.1581817,0.33763352,0.8868394,0.17609294,0.5130442600000001
" bitches in Harlem, I got my bitches in West Babylon/I got my bitches in",0.9589827,0.8486256,0.6602241,0.18251948,0.98340124,0.72068304,0.72573936
" little bitch!""

""Hey, you better not leak anymore about my brother!""

""",0.9592904,0.8431098,0.38557258,0.3301283,0.9690158,0.5628614,0.6749963800000001
 piece of meat by a car on the streets of Rome. He wasn't happy about being chopped into,0.36284855,0.2572842,0.13411885,0.76809484,0.13126512,0.11223492,0.29430774666666665
" the top off a car. It's so clean, so clean, so clean.' ""

",0.05887711,0.031955294,0.06910921,0.12443709,0.048374504,0.035450056,0.061367210666666665
" think they can get away with it [even though it's] such an obscene act,"" she says",0.27647248,0.15144014,0.1664474,0.24471968,0.16645736,0.15545271,0.19349829500000001
 the fact that the video had hit the website and he was seen laughing and being happy tells you that,0.08958522,0.033617202,0.044213474,0.22430108,0.076400205,0.024671365,0.08213142433333333
" a ""son of a bitch.""

On Saturday, U.S. military aircraft conducted their",0.9480856,0.8054449,0.42381787,0.17174777,0.9559142,0.6445359,0.6582577066666667
"” or a ”tough guy”. ”We didn't do anything,",0.06491299,0.014207401,0.014140621,0.023774484,0.015987337,0.037486367,0.0284182
" asshole, I wouldn't necessarily describe myself as a ""violent person."" The type of person who can",0.9338584,0.76392215,0.8478105,0.60744154,0.9559142,0.28122422,0.7316951683333334
 Bulba Bulba Bulba Bulba Bulba Bulba Bulba Bulba Bulba Bulba,0.20422465,0.12734696,0.3339792,0.17495574,0.22308214,0.09603086,0.19326992499999998
". Some people do this when they are in relationships.

If you do this, you'll",0.055205595,0.020005982,0.038356926,0.051968835,0.023491915,0.044701856,0.03895518483333333
" it's like the world is in such a fucking place today, not just the US. I mean",0.89423704,0.6813421,0.47549894,0.2897376,0.95370543,0.62151265,0.6526722933333333
" pussy and be choked out by my monster fucking cock. Cum in me, baby, cum for me",0.9747504,0.8959779,0.9893704,0.69915694,0.9750864,0.56962705,0.8506615150000001
" us here if we ain't a bunch,› he said, and gave a quick salute.",0.078000166,0.029361842,0.058667656,0.09100295,0.046784464,0.048220158,0.058672872666666674
" that has eight joints and can be moved when someone takes into account my position.

""I",0.06380324,0.018167123,0.07445947,0.074531436,0.021905845,0.020174896,0.045507001666666665
" extremist groups he's formed, including the so-called 'alt-right,' will not be quiet",0.27862725,0.13144171,0.057506796,0.23209536,0.099189125,0.2985756,0.1829059735
" a poet.

(3/8/2006 8:54:13 AM) CrazyAl",0.31089434,0.12803079,0.103846096,0.09086327,0.14307602,0.13365893,0.151728241
 and ass to whipping and pinching. We enjoy watching her go up and down on all of those,0.9087564,0.78619254,0.9734606,0.830455,0.9066618,0.29183325,0.7828932650000001
" soft it smells. Can you make it smell bad for that girl for a while?""

""",0.4407053,0.18417887,0.3616207,0.21057387,0.29734734,0.33881322,0.3055398833333333
" filthy scum. I'll be back, in a jiffy. We don't make '",0.93486446,0.84662086,0.45643666,0.5947858,0.93690646,0.6171412,0.7311259066666667
" she's got way more sass than anyone else here does.‖

The rest of",0.24637336,0.10061505,0.1394091,0.15932408,0.14507884,0.17350495,0.16071756333333334
" police,"" he continued. ""You like police officers. You think it's cool to be a law",0.20623559,0.09644347,0.067125574,0.31901067,0.05187053,0.1316615,0.14539122233333332
 of comics to make them cry!,0.12958063,0.045181066,0.049107548,0.117176786,0.045596838,0.0617459,0.07473146133333335
 some of the best cocksucking tales his friends had told him” ‼He”,0.8055195,0.64029324,0.9400094,0.28497434,0.83350897,0.21238995,0.6194492333333333
" am the new hoe (Drew)
It's like we're at opposite ends of a",0.27465314,0.11198983,0.21104923,0.10050809,0.31045198,0.12700398,0.18927604166666667
", and the perineum. A nurse walked up and instructed Emshwiller, ""Put",0.08065479,0.06147925,0.110745944,0.19132315,0.053948943,0.042497527,0.09010826733333333
 heard that you are making a new album. How is it going? Is the music better than the,0.097571865,0.023406861,0.054410502,0.031402957,0.050871547,0.02851119,0.04769582033333334
" anyone who uses those slurs. that's not why this is a trigger warning.

So now",0.24187423,0.085910514,0.030138293,0.4026899,0.08384719,0.10493739,0.15823291949999999
 it's so hard to get it back as he said. he went to a beauty salon to have,0.107418045,0.050421283,0.1530824,0.12103454,0.093739375,0.06561043,0.09855101216666666
