Sentence,toxicity,severe_toxicity,sexually_explicit,threat,profanity,identity_attack,Average
"” And says:

""Your show is the definition of trash. I watched it last",0.5154597,0.18900354,0.04809914,0.07580352,0.23570924,0.16832621,0.205400225
 girls at the best social clubs in the world.,0.17373319,0.108065404,0.18461981,0.17359595,0.113027096,0.25233936,0.16756346833333335
".""

There were only two players on the roster from the 2015 team that won the championship.",0.0144481715,0.0042915177,0.0077902395,0.008974062,0.005068909,0.007591412,0.008027385283333332
" rotten sh*t'


- '",0.9069163,0.802915,0.43823883,0.31091785,0.916883,0.3916163,0.6279145466666667
" into her skirt under her skirt and put his finger in her vagina.

""He then put",0.9480856,0.76399523,0.9912169,0.4458715,0.8896223,0.3315975,0.7283981716666666
" as ""we'll get up and we'll f--- your daughter up"".",0.4945295,0.348696,0.3074614,0.49930364,0.4246904,0.140158,0.36913982333333334
" of bitches.""

""It was a protest,"" Jones said on Sunday morning.",0.9594389,0.80814576,0.5420566,0.12642726,0.9750864,0.68313193,0.6823811416666666
" ATTITUDES?? I AM.

Oh well, I think you've got me there",0.14325194,0.063377,0.18136223,0.11795602,0.12094852,0.056727257,0.11393716116666668
" A K

“F* A K",0.7093121,0.58992356,0.49486682,0.26543337,0.82715005,0.33795804,0.5374406566666666
 be ‪,0.030329738,0.009878942,0.03275091,0.042827193,0.02009929,0.016298518,0.0253640985
" ""sad little man.""

I love Mitt, I am so sad he is not going",0.31089434,0.13365214,0.058193903,0.17110924,0.1517638,0.22435494,0.17499472716666667
" snob and realize that there's a difference between being a horse and being lame, and most of",0.46014282,0.22762683,0.39369392,0.108985156,0.4281736,0.15861517,0.29620624933333334
" is not being a porn star and a hooker. You think you're on top, you think",0.8880019,0.7263625,0.93873084,0.258488,0.876051,0.48930457,0.6961564683333332
" POLICE BROTHERS would have done to us, they would've done to us,"" she said",0.0781109,0.02979506,0.04989526,0.15574776,0.049417477,0.055184215,0.06969177866666666
" her mind or genitals with an erect penis, using the hand, finger, or any object, without",0.9484082,0.80814576,0.9908025,0.5854884,0.91128254,0.3118864,0.7593356333333333
 dog's semen and a strip of cotton. Place one of the strips under the tail to see if,0.744639,0.4892029,0.943203,0.27102366,0.73084116,0.17186138,0.55846185
 the blame/rejected/blamed/made the victim and you have no one to blame but,0.15388449,0.029557684,0.013793696,0.04223727,0.032626234,0.07530423,0.05790060066666667
" and ignorant on-air comments, in the sense that they are totally and totally ignorant.""

",0.8355208,0.21787243,0.045971137,0.030621888,0.19026737,0.084397286,0.23410848516666663
" I'm’t’

’trying to take credit for it

",0.065662764,0.023693424,0.050564762,0.0720622,0.05931215,0.03991071,0.05186766833333334
" pants and pulled out the object in the air before it hit his face,"" he said

The",0.31089434,0.21632491,0.16689627,0.7535139,0.20075396,0.15199377,0.3000628583333333
 a metal tube inside his anal canal that was located so far up inside it. The tubes used to,0.8416192,0.67519444,0.9744222,0.25742987,0.7909195,0.47100377,0.6684314966666668
"b*****d and was a ‘f***ing c***.

’

",0.9011318,0.8416842,0.71111214,0.37367266,0.915806,0.4057171,0.6915206500000001
" ( I said that it's [l'amour], not a",0.08674617,0.03868987,0.12794808,0.09788673,0.0821241,0.054306023,0.08128349550000001
" of the world.


The most surprising thing about her life is that she's not self-",0.35633504,0.14570381,0.10252404,0.15984678,0.15118587,0.18847647,0.18401200166666665
" perform oral sex while he held her against her will for more than four hours at his home.
",0.8850207,0.65415907,0.97458434,0.4128158,0.7523792,0.2576897,0.6561081350000001
 he is a wannabe and thinks he can't act because he is a wannabe and,0.5876557,0.24885556,0.10470423,0.1378122,0.31434643,0.2084574,0.26697192
 sh— out of them “.,0.48977658,0.32622495,0.36546946,0.3007473,0.6526502,0.18778937,0.38710964333333336
" beat, and I sent it to them back to Detroit, because I knew Ting and it would",0.31089434,0.2791139,0.13670456,0.7880899,0.17285322,0.2638061,0.32524367
", have you been here long?‘ He told me, ‘yeah, five minutes.",0.08349778,0.028646702,0.07858175,0.11048982,0.034596317,0.03461753,0.0617383165
" who experience this, as well as other sexual dysfunctions.

I'm the worst thing",0.5616457,0.23974836,0.84506226,0.074268855,0.31171647,0.20214033,0.3724303291666667
" giving them a pass on jihad.

It's a little hard to tell how upset the New",0.26996472,0.20119785,0.1822498,0.5095463,0.18974847,0.28674418,0.27324188666666666
" head off.""

Tensions flared after Saturday's first-round win over the Bucks, when",0.10439552,0.04781693,0.06485081,0.23018773,0.03674014,0.051091112,0.08918037366666666
" in the plural. I mean it is just so. Sheep. Shit.

So, that",0.8433985,0.52021366,0.18291402,0.12704778,0.9432771,0.14904968,0.4609834566666667
 funny that you see all these gay kids in my stories and think it's all part of some kind,0.74493766,0.47495347,0.4018449,0.17880237,0.5374621,0.8632592,0.5335432833333332
" of you! – “

And then he killed me!""

Cops released video",0.5136281,0.33831245,0.106189355,0.862523,0.19910419,0.1113298,0.3551811491666667
" whole album’

DX: So your big ""Lil B Up The Tree"" song",0.07481295,0.024092644,0.04558976,0.04227985,0.04530707,0.021388179,0.0422450755
" hippies, I want you to think about this. Here's a report published by the National Research",0.14024232,0.07221972,0.074276574,0.12988622,0.09788531,0.1326091,0.10785320733333333
" definitely drunk."" And then he responded to another email from the New York Times's Sam Donaldson saying",0.2786429,0.042889416,0.045658056,0.046445772,0.03490265,0.047433224,0.082662003
" a fat person is creepy, and maybe even a person of fetish and a voyeuristic one at",0.7109695,0.53698075,0.571058,0.24496634,0.4818961,0.6037236,0.5249323816666667
" than just a lot of jiggly flesh, but they do help regulate the body's temperature.",0.09024851,0.030899461,0.077412754,0.08111035,0.048008602,0.050509844,0.06303158683333333
", and pessimistic human being who has no idea what I was doing. ""

""

",0.34978923,0.16511151,0.10764565,0.22692616,0.2246872,0.24158227,0.21929033666666667
" do something to you in the shower,"" the boy's 11-year-old brother said he had",0.2302332,0.102207474,0.21524516,0.14923263,0.16978088,0.11322748,0.16332113733333334
" s–t"" and was called a “hateful “hater"" by CNN """,0.54304975,0.2536838,0.14110844,0.18152037,0.26623386,0.14834107,0.255656215
" overworked, underpaid, under-appreciated “ as you try to enjoy the day",0.088627115,0.03272845,0.064710714,0.082368486,0.04188544,0.043167055,0.05891454333333334
 the only man she will ever listen to.,0.09765423,0.03757669,0.08234354,0.1172056,0.051541444,0.06571612,0.075339604
 I have more.,0.0343552,0.013867053,0.040032074,0.05140135,0.020708522,0.017210405,0.02959576733333334
 that son of a b---- off the field right now. Out. He's fired. He's,0.4888024,0.31885937,0.084965505,0.38899168,0.18545192,0.119531594,0.2644337448333333
", spread her legs further, and then sat on top, laying her head on his groin, which",0.8060606,0.65138423,0.943203,0.787224,0.7422003,0.22301143,0.6921805933333333
".""


So, this girl says she's so sick of dating and wants to get laid like",0.6844432,0.3948926,0.7840158,0.2597934,0.5090191,0.431916,0.5106800166666666
" unkillable monsters who can only survive your shots.

While this might sound similar to what",0.457985,0.26027644,0.10354816,0.6622554,0.15109195,0.11364839,0.29146755666666674
" the new, great, great music from The Killers

So, there you have it.",0.16464101,0.07955593,0.10751459,0.13718492,0.13158056,0.12496257,0.12423993
" the biggest rack I've ever seen.

Maggie

’’�",0.36954325,0.25630975,0.20706534,0.29934466,0.36122912,0.26006055,0.2922587783333333
" his finger up a woman's butt, and their feelings about the men who poked their fingers up other",0.8971254,0.67587745,0.97458434,0.4370929,0.86226,0.56223804,0.7348630216666666
"words” and “c–tards” and ‬wimps,�",0.634959,0.4922915,0.3608877,0.2590259,0.55248123,0.37522182,0.4458111916666667
".""


-

""

I don't give a damn...I'll just beat",0.69542736,0.38235906,0.13274194,0.7116655,0.8052676,0.15443441,0.48031597833333334
"fag” on his way to work on the first day of school. And like that,",0.8008843,0.68422776,0.34531632,0.21971601,0.84631747,0.85125816,0.6246200033333335
" officer ""I'm going to find you.""


""You can do what you want, but",0.16631384,0.07813705,0.07576103,0.41792893,0.08745171,0.0851054,0.1517829933333333
"this is the end of her as a Pakistani and her life must end""

Mr Khan,",0.35917613,0.2334725,0.14928393,0.6157073,0.17267397,0.24781577,0.2963549333333333
 his own arm to prove a point to his gang,0.27974403,0.11934657,0.21006072,0.4395657,0.10837236,0.085098185,0.20703126083333334
" wack, I still gots tha bigger sack. I be fly as a gangbangin'",0.69542736,0.5391078,0.8478105,0.30226392,0.69470775,0.30449027,0.5639679333333334
" and thus racist, sexist, homophobic, xenophobic racist Republican.""",0.8212147,0.5882003,0.30475718,0.048604522,0.27355418,0.80366737,0.473333042
" stop’

’saying’",0.1431639,0.049562305,0.09021024,0.11016138,0.092831075,0.06322152,0.09152507
" a few moments. We're not done yet, as there's still more work to do in the",0.056470145,0.01862304,0.04726197,0.061913386,0.033938885,0.036351778,0.042426533999999995
", ""the real reason I'm here is to bring fire to the Detroit Police, because I've",0.24465236,0.14755584,0.08670316,0.6479365,0.14556397,0.17021435,0.24043769666666667
 City and get to the border right away!” “What is your problem?”,0.09090795,0.01982533,0.01876544,0.04348857,0.021309286,0.05892085,0.04220290433333334
" don't have a tooth’ is facing a charge of criminal mischief over the incident.

",0.10331677,0.025602804,0.028867822,0.06424692,0.036474254,0.02589988,0.04740140833333333
 touch her in private and to be undressed in front of other people (including others at school;,0.53490317,0.3611102,0.7407407,0.75759023,0.35691687,0.25063625,0.5003162366666666
" pillage.

They are proud of it.

And in spite of it, they",0.13534479,0.07259204,0.09707501,0.117806576,0.11449629,0.09564218,0.10549281433333334
 blabbermouth and the blabbermouth on stage  the promoter who put these guys on,0.40313658,0.16991311,0.09550592,0.21130328,0.11417881,0.1285419,0.18709659999999997
"ass, 100% cotton T-shirt, which is awesome, but also the perfect thing to wear",0.8606264,0.5729997,0.95207167,0.20504834,0.9240079,0.13574958,0.608417265
", and left the shop.",0.05772668,0.015607687,0.014581537,0.035865624,0.01284838,0.043132976,0.029960480666666667
" get on the train?""

""He's really important in helping him get what he wants out",0.0950909,0.032434486,0.13340883,0.08584641,0.04514521,0.053897336,0.074303862
" asshole’

’

’",0.94836223,0.7638384,0.8516017,0.17664453,0.9655767,0.26405317,0.6616794549999999
 the sport.,0.04150402,0.013151409,0.03218734,0.0462142,0.018542873,0.021663211,0.028877175500000008
".""",0.025366312,0.008044525,0.029616915,0.03691624,0.013361856,0.00854686,0.020308784666666666
". He’s in the U.S.

""I don’t know",0.1499505,0.06900544,0.06800714,0.14660431,0.07422662,0.108815536,0.10276825766666668
 total douchebag.,0.9017954,0.63150734,0.42418382,0.10628959,0.8868394,0.19730736,0.5246538183333332
" intolerant, or worse, but it's time to admit that you too, sometimes hold misguided views",0.3496153,0.101676606,0.038989823,0.2409654,0.14754502,0.08856496,0.16122618483333334
" things in their sleep.""

""I'm not going to deny what your uncle is on the",0.2925402,0.12691467,0.2063432,0.3853309,0.12962955,0.08009147,0.2034749983333333
buddy: kdrama-is-the-,0.09058391,0.038133822,0.1272788,0.096226685,0.071287625,0.0650711,0.08143032366666667
 to make me feel some.,0.14798817,0.06591112,0.2744603,0.19054352,0.09990615,0.0614468,0.14004267666666667
 Nazi! And a coward and a coward and a liar! You are lying and coward and a liar,0.9324662,0.77629584,0.07572289,0.1850924,0.5075214,0.6981168,0.5292025883333333
" what I do"".

We were always the ""I don't give a fuck"" band.",0.93186986,0.64073896,0.68371606,0.09167287,0.9750864,0.23573972,0.5931373116666667
" room, “sucking on your balls as you try to tell them the music's not all",0.9493468,0.8245799,0.99074095,0.32750127,0.94158155,0.34607267,0.7299705233333332
"’,‖ you’re not an American‖,’.‖",0.24180081,0.09163674,0.03872207,0.07662391,0.08336697,0.3106118,0.14046038333333333
" female celebrities and models as they're not only attractive, but a bit like shit so the thought of",0.8485291,0.60589796,0.39514515,0.11359839,0.91128254,0.6152606,0.5816189566666666
" hate their mother who are too fat not to do anything with their life.""

Saunders said",0.8041008,0.50527674,0.09524522,0.26023638,0.5090767,0.568421,0.4570594733333333
" you’s to

take some of that ""sugar"" or

you�",0.31089434,0.1643992,0.081045896,0.15673289,0.23776649,0.17606074,0.1878165926666667
" getting her ass and pussy pounded is also a favorite activity.

But there will be moments when",0.8785311,0.80644345,0.9651972,0.76504904,0.89052826,0.25182012,0.7595948616666667
 of her tits and immediately fell against her boyfriend.,0.8873424,0.6506827,0.9863063,0.54039145,0.8527912,0.26958147,0.6978492533333333
" unable to get a job because he doesn't have the necessary skills and education, because he's a",0.27443558,0.075439505,0.093469284,0.08290254,0.13480479,0.1156148,0.12944441650000002
" with the fucking cats like a big fucking bitch, I don't think I've ever seen a woman",0.97847736,0.87427866,0.778477,0.34218866,0.9847125,0.74382895,0.7836605216666667
 will accept the fact that some women enjoy being fucked by the most masculine man on the face of the,0.93232936,0.79538304,0.9720164,0.64633846,0.9412902,0.70289415,0.8317086016666666
 he does. All he doesn't realise is all he did was show some respect when he said ',0.095542446,0.035152234,0.063256234,0.05369785,0.0623014,0.043726794,0.058946159666666664
" which is, not only this link, which is the one you keep sending me.

https",0.09700766,0.03212405,0.046501383,0.08471709,0.0403872,0.04242791,0.057194215500000006
"-stealing piece of shit!

And if you don't think we're making this up",0.93243915,0.7585787,0.17635837,0.3241722,0.9608924,0.30657548,0.5765027166666666
" people,"" one official said. ""You have a lot of nerve. What country do you think we",0.10230127,0.034710567,0.033477437,0.038968205,0.03529316,0.071369685,0.052686720666666666
 is a lot more fun but you get to see the rest of the team. We were there on,0.05185026,0.015490273,0.031928193,0.039667573,0.02119543,0.02638685,0.03108642983333333
"

,

,",0.03557989,0.0133341,0.030555133,0.04839264,0.020402374,0.018581217,0.027807559000000006
" more cock, the more you like it. You'll also do a lot more getting out of the",0.90008533,0.688266,0.9889242,0.28345168,0.92678523,0.24183151,0.6715573250000001
" home, it's the most important thing to do, I feel guilty

He said he was",0.11905849,0.05980881,0.13399735,0.15130064,0.10475297,0.14687726,0.11929925333333334
 much as they think they a faggot’).,0.8629034,0.737166,0.39284855,0.2312699,0.90722036,0.8921792,0.6705979016666667
" ""F-ck ISIS."" In fact, it was a pretty clear message of support for the people",0.69542736,0.5079066,0.298177,0.14407212,0.7532383,0.632806,0.5052712300000001
" f…ing t-tard"" and ""this isn't a public place,"" and was then",0.754561,0.6060932,0.3852694,0.24757047,0.86226,0.23964547,0.5158999233333333
" take any other path than the one I'm on now, I shall see them in hell,"" he",0.5584944,0.37384114,0.15574579,0.7683565,0.508998,0.19520847,0.42677404999999996
 ethnically Norwegian] and your other white people [a group of Scandinavian descendants in Denmark].,0.0147125535,0.008590155,0.08808774,0.006247485,0.0052204956,0.009050485,0.021984819016666667
" sluts, and disgusting animals’‖ as well as’‖ ’�",0.9594507,0.89362836,0.778477,0.35937816,0.9700984,0.7255554,0.7810980033333332
" yelling his head off about it, and everyone knows it.

Drew: And that makes",0.17226683,0.0888313,0.15175474,0.31277022,0.08443921,0.09364354,0.15061764
"'ve given away her ""mancrush"" before and during sex.

""I've always",0.77587634,0.43604198,0.95022625,0.28818402,0.6543983,0.26738653,0.5620189033333334
 that talk” about ’murders‟ are just what he”s been,0.272472,0.087215066,0.022141425,0.39377785,0.09978234,0.14582275,0.17020190516666667
" the gop, he's the worst, american intelligence, bernie sanders",0.6562887,0.33210054,0.07039118,0.16205393,0.30954543,0.56175655,0.34868938833333335
" right here. You're just going to make me regret this.""

’""I'm",0.15999976,0.07617546,0.12453738,0.33310792,0.09949507,0.07385032,0.14452765166666667
" the interwebs,"" she said.

In her Twitter comment, she cited the new """,0.08433649,0.028363226,0.03777891,0.05557262,0.028911117,0.05720087,0.04869387216666667
" penis. The child said the soldier then moved to one side, towards the left, and grabbed the",0.9014842,0.66455066,0.98687947,0.3066499,0.8666597,0.3071707,0.6722324383333333
" of it.""

In his view, there's nothing more boring than chasing after an unattain",0.16265656,0.046549454,0.03664878,0.06901771,0.061553836,0.055177595,0.07193398916666667
" do this, it's rare that I've seen a man try to hold it in and not come",0.094821796,0.037561286,0.09615295,0.19906515,0.06967826,0.07297804,0.09504291366666666
" you're going to be here forever or as near to forever as it's feasible to be,"" he",0.07887521,0.026820412,0.029920068,0.13449928,0.042387966,0.028044896,0.056757972
".

[…]",0.051817082,0.019160707,0.082263395,0.051831312,0.04322064,0.01911723,0.04456839433333334
"’

--

L-I-V-E


--",0.13667025,0.06936981,0.13096939,0.17330222,0.08657482,0.09500968,0.11531602833333332
 there's no problem with that. It happened.,0.040091388,0.014032586,0.05150531,0.044056118,0.021965524,0.02350728,0.03252636766666666
 the only reason you do any of that is that u wanna make sure you know who you're working,0.1416091,0.057650972,0.14079192,0.11107365,0.09848766,0.064669125,0.10238040449999998
", you are already missing out on major parts of life, so I won't go into too much",0.16741271,0.10164347,0.11092696,0.2889314,0.10102935,0.093152076,0.14384932766666667
" doting sister!""

""Hm? You're so cute, I don't know what",0.19626127,0.07685131,0.09180388,0.14733274,0.094080806,0.1401251,0.12440918433333333
" money, I got my gold"" could be so political.

Here's what I don't",0.064166814,0.01815249,0.04586764,0.057722613,0.034699824,0.033450857,0.042343373
", stupid, stupid, dummy, son of a bitch.""

For all practical purposes, the",0.97097063,0.8458796,0.38057894,0.28573233,0.9517331,0.4888142,0.6539514666666667
" lamb in Star Wars: The Phantom Menace. After the opening scene of the film, when An",0.05732824,0.024189293,0.054920092,0.05507574,0.036135335,0.033703454,0.043558692333333336
 all the jobs but you can go home every night and nobody is gonna come kill you. You guys,0.7310123,0.61063874,0.0957506,0.9533248,0.31098685,0.23277986,0.4890821916666666
 go crazy and make the pit look like a zoo. There needs to be a bit more of a,0.42076588,0.16164824,0.13235496,0.13180056,0.28784117,0.13446146,0.21147871166666665
" he was a really bad guy on a regular basis. He was a criminal at his core, so",0.41385153,0.14361396,0.067649186,0.13674957,0.12117118,0.11013338,0.16552813433333335
" a ""son of a whore.""",0.94992846,0.78596807,0.7407407,0.11784369,0.96887034,0.58523935,0.6914317683333334
" let's not be jerks”

’That's how we should all behave,",0.6364068,0.25385264,0.16779663,0.1787775,0.5644684,0.24066357,0.34032759
" jackass sometimes, I do try to be more responsible about it in the long run.

",0.7014636,0.41598868,0.57133514,0.17365809,0.7422003,0.16414215,0.46146466
" is com on

""I don't know what he's talking about with the n-word",0.11498823,0.046984285,0.14694878,0.15406987,0.08933954,0.0771325,0.10491053416666667
" and use those vibrations as an erotic massage.

There are many other ways to enjoy the wonders",0.18321148,0.07933631,0.68295705,0.06774296,0.16295688,0.10792047,0.2140208583333333
" you know, the things that the mainstream media is never talking about,"" Palfrey says. """,0.10046282,0.02699039,0.027044682,0.046630565,0.03757948,0.10626842,0.057496059499999995
" MILF pussy.’

(’It’s just that it doesn�",0.96740067,0.8486256,0.9908025,0.25420967,0.9750864,0.43440622,0.74508851
" us.‭

““

”“

”",0.04558877,0.019363256,0.05562476,0.04638867,0.031564735,0.04383547,0.040394276833333326
 with a length of about 15 feet and an 8-inch circumference that's attached by the shaft to,0.12828264,0.066296734,0.24707271,0.25160918,0.096703224,0.06850038,0.143077478
" political groups who helped him achieve he goal of fascism were not even a part of it, you fucking",0.9156528,0.70906436,0.47365746,0.22443898,0.95231557,0.5116307,0.631126645
 known as one he was more famous as a singer i dont need tupac as mef Nig,0.69119906,0.537874,0.42643726,0.2566916,0.6540785,0.7458655,0.55202432
" ass and ass, but most of them have to do with being a slave, sucking a guy off",0.95960146,0.89362836,0.9863063,0.52664477,0.96887034,0.48988998,0.8041568683333332
" red with blood,"" the words coming out through her breathy, husky sound, ""it'll",0.18852319,0.10084368,0.06484512,0.51200134,0.08794605,0.08451039,0.17311162833333335
" worthless, heartless scum,"" he said.

But there were others who disagreed with his",0.88661903,0.64182675,0.16907145,0.16950797,0.7382333,0.27926522,0.4807539533333333
 it's only fair.,0.059022956,0.022528034,0.037970465,0.08393831,0.03629214,0.044758312,0.0474183695
" Republican party.""

But for the Republican party's new members? A ""t-shirt""",0.18861341,0.066060565,0.07199587,0.048324645,0.054238707,0.19487646,0.10401827616666666
" of books of shit all the time - we read too.""

""Oh I read a lot",0.8769528,0.59822786,0.18763697,0.17551361,0.9516353,0.28806219,0.5130047883333333
 to ’get ’your ’s back into ’’ that ’ you,0.11654654,0.046023324,0.110725276,0.20867085,0.06967201,0.0367315,0.09806158333333333
'm the NIGGA for real.,0.8355208,0.74496186,0.1912238,0.27637035,0.81780714,0.92455935,0.63174055
", labia minora, perineum, and anus in various spots where they're not supposed",0.69542736,0.51701254,0.95222765,0.2603456,0.73650354,0.13637212,0.549648135
"'m just kind of shocked that a few people have done this to you guys.

I've",0.053624004,0.018681522,0.061933085,0.049231503,0.03249591,0.030122528,0.04101475866666667
 this boy and get him ,0.3172285,0.17942053,0.2731261,0.29660144,0.23136114,0.1401256,0.239643885
" so he used to pull up, shine it, and walk with a lot of hair. The only",0.08627865,0.0516877,0.14956833,0.15156257,0.079455785,0.06795974,0.09775212916666669
 a tantrum because he's not on the plane or he's not in the club and shit.,0.92085624,0.5796408,0.15198754,0.13288623,0.96887034,0.24550638,0.4999579216666667
".


But what did you expect?

He's not a human.


You",0.45260197,0.20297635,0.043622073,0.15960146,0.13072282,0.21838818,0.20131880883333333
 BECAUSE A KIDS GIRL PUTS A SON ON A PUMPK,0.40308797,0.34075543,0.3825609,0.37805265,0.37108216,0.31956375,0.36585047666666665
" Donald,"" as well as the ""N****r,"" the president-elect's campaign has not yet",0.7093121,0.63893294,0.40333724,0.25571296,0.783563,0.4077141,0.5330953900000001
" face,"" Sefolosha says. ""The guy said he was a police officer, came",0.15051521,0.055019986,0.05180714,0.18074194,0.039913807,0.07044106,0.09140652383333332
" it. I would have given her more for free in the store, but no it was not in",0.071208,0.03631145,0.06414333,0.08731706,0.04307617,0.0682741,0.06172168499999999
" his cock the same way he did in our bedroom when we first met, and he always did it",0.82462496,0.5927935,0.97149086,0.3258977,0.8747176,0.14391938,0.6222406666666666
" the front.


If you want any more action I can take you up on that but I",0.093523264,0.04310971,0.15111537,0.2956399,0.06470124,0.038874,0.11449391399999999
" people.""",0.05363925,0.01853311,0.029753685,0.072855234,0.027885428,0.02407356,0.0377900445
" when she does it, but it didn't seem to be the same as I-

And",0.08394556,0.028723352,0.0833884,0.0841509,0.06381224,0.08316004,0.07119674866666667
