Sentence,toxicity,severe_toxicity,sexually_explicit,threat,profanity,identity_attack,Average
" them in Vegas

John: That's what I think",0.101877116,0.055333383,0.18423696,0.24275653,0.09305152,0.07625154,0.1255845081666667
"-drinking, self-pitying prat,"" he snapped.

""I am",0.5837972,0.30423903,0.3486613,0.22688417,0.315161,0.19889118,0.32960564666666664
 huge racist,0.62871933,0.40945396,0.103609405,0.12860757,0.33888623,0.6865148,0.38263188249999996
" nonsense,"" he says. ""When it comes to money, it's all politics.""",0.51646554,0.102886036,0.029445432,0.07571065,0.15022694,0.17663461,0.17522820133333336
" arm around me since I was a child,"" she said.",0.14898881,0.06943153,0.19665301,0.26019412,0.10846902,0.09026949,0.14566766333333334
" ""I think the Berniacs have their candidate.""

Advertisement

Advertisement",0.11190022,0.03660301,0.045352574,0.0685267,0.038306348,0.09644053,0.06618823033333332
" to a woman's image on a screen is a great way to get laid, and he'll do",0.40339732,0.19038504,0.78116256,0.2736315,0.32499036,0.31137782,0.38082409999999994
" rest of their lives,"" he said.

But the world is far from perfect, he said",0.09652261,0.06030441,0.078961134,0.16108999,0.06590158,0.07603887,0.089803099
" I'm not going to wait until I'm dead before I tell you that’ ‖""",0.2496047,0.11341444,0.10559934,0.55814904,0.14832185,0.08862404,0.21061890166666666
"-ass artist's name was like that?""

""I'm sorry,"" he said.
",0.84945697,0.55585337,0.92747515,0.11958496,0.8868394,0.21109644,0.591717715
" son of a bitch,” and he didn't stop there.
She claimed to have been",0.94992846,0.8416842,0.38564354,0.17521608,0.9616456,0.44781512,0.6269888333333332
" ""fucking nigger"" and told her to ""go back to where you belong.""

",0.9670968,0.89362836,0.4972807,0.26979494,0.9816942,0.9657528,0.7625413
"” and “snotty” co”sshole”
",0.719001,0.5167995,0.44409633,0.118575394,0.74470603,0.3971127,0.4900484923333333
" the most amazing new photos and videos!

",0.08473191,0.040410988,0.14199929,0.21209002,0.04838899,0.05265726,0.09671307633333333
load of food to make.,0.063504875,0.017600575,0.048007276,0.05498882,0.03051053,0.025820782,0.040072143000000005
" shit.""

The president called",0.9216445,0.5863986,0.08631012,0.09458511,0.9594558,0.41499135,0.5105642466666667
" between the victim's legs"" and tried to ""push [the victim] behind him.""


",0.085413,0.041819174,0.45977816,0.09934744,0.046261426,0.02704866,0.12661131
" as, 'We are in your territory,' 'We are in your head,' 'We are in",0.2686229,0.11682843,0.28822154,0.30414835,0.13188972,0.06511391,0.19580414166666668
" of bitches,"" he added.

Trump's comments came at the same time",0.957015,0.8216751,0.4481202,0.09753212,0.9735798,0.6350989,0.65550352
" INTERESTS, I ALSO THINK IT WOULD BE PROPER TO REMEMBER THAT THE S",0.24959086,0.2208594,0.15009913,0.54639995,0.16683982,0.2633628,0.2661919933333334
"ck the BBC, f*ck this tax, f*ck the Tories' new tax, f",0.8606264,0.6693429,0.40547726,0.0844993,0.91128254,0.17726204,0.5180817400000001
 be president I will find ”,0.059691668,0.024266565,0.05290405,0.13151889,0.03384209,0.056931872,0.05985918916666666
" ""sore loser.""

""I love Mitt,",0.77034676,0.27961624,0.066048115,0.106377974,0.28491494,0.14610685,0.2755684798333333
 horse.,0.17477363,0.061235152,0.115542226,0.12930985,0.123827636,0.079925604,0.11410234966666667
" is being a porn star and a hooker and never getting the chance to do both.

",0.8060606,0.5920837,0.92006356,0.16412152,0.8052676,0.40425003,0.6153078350000001
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
" her own genitals for pleasure, instead of enjoying the pleasure of a partner who is sexually available,"" he",0.69542736,0.3150686,0.9651972,0.20067336,0.55876297,0.123171665,0.4763835258333334
" hands inside your genitals and trace the inside of the foreskin with your index and middle fingers.

",0.88824683,0.666451,0.9802712,0.48530075,0.783563,0.1499933,0.6589710133333333
" hurt.

",0.18331346,0.111090384,0.045564987,0.57651454,0.08530152,0.09864225,0.1834045235
 bigoted talking points can be found in this video,0.45618075,0.2681509,0.14869522,0.2965686,0.30716383,0.39681402,0.31226222000000003
 what did I do?‖‖‖‖‖‖‖�,0.42939726,0.28120422,0.20050198,0.29896238,0.3335643,0.3914688,0.32251649
" pants and told her to give it back.

A police officer who was called to",0.16629244,0.079722345,0.08448725,0.29594713,0.0928661,0.11507924,0.13906575083333333
" his lower half in a cup, in order for it to fit on his urethra. Additionally",0.6379705,0.42516512,0.84923196,0.30648136,0.5090768,0.1866041,0.4857549733333333
witch and that I was going to die,0.7726225,0.6509672,0.08080654,0.9551999,0.6222302,0.29001144,0.5619729633333334
"’s a** but I don’t know why

",0.63085455,0.38281617,0.44005275,0.19329695,0.69309914,0.21420296,0.42572042
" and their whiny supporters claim that the president is overstepping his executive authority?

Watch",0.4033365,0.110148475,0.050801083,0.0999787,0.10171506,0.18186586,0.15797427966666666
" have sex with him several times after he asked for a ride from her home.

He was",0.7195805,0.4751133,0.94351834,0.2814751,0.616214,0.27768287,0.5522640183333334
 of his body. He's probably buying more,0.1511655,0.069479175,0.39782783,0.13881195,0.143889,0.04351741,0.1574484775
" police,"" referring to the police, according to the report.

The report also says that it",0.11572564,0.079871655,0.07617912,0.30684653,0.06555152,0.10603172,0.12503436416666666
 EP called,0.07195101,0.023928082,0.04559022,0.069540575,0.060001113,0.045129348,0.052690058000000005
", what are you up to in London,"" she said.

In the end, she said",0.07159653,0.024333145,0.058824856,0.067975484,0.04118384,0.036135394,0.05000820816666666
" with similar issues who said they didn't feel any different, but I don't think it's just",0.048970357,0.013762596,0.031767923,0.05464523,0.031078035,0.03258084,0.035467496833333334
" the tens of millions could not produce even a trace of a national security threat.

Alber",0.117070384,0.06168872,0.0268205,0.24154986,0.04600359,0.075185694,0.09471979133333332
" throat out,"" he said.

The NBA has since suspended the",0.15677358,0.088878125,0.07379919,0.2722267,0.09070054,0.13527927,0.13627623416666668
" as ""The Great British",0.10730963,0.056779433,0.084358744,0.06731024,0.0741287,0.18824679,0.0963555895
 a matter of perspective,0.07952068,0.029405443,0.07540808,0.06691719,0.07112646,0.059369307,0.06362452666666667
" of them, there's no question,"" he said.

""He didn't go back to",0.08394426,0.023975955,0.030398156,0.07487696,0.044642705,0.034199227,0.04867287716666668
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
" hippies, you're part of the problem.

",0.45170227,0.14974116,0.026880616,0.079978615,0.140603,0.39862037,0.20792100516666667
" cool.""",0.027903976,0.011621073,0.027752439,0.044671904,0.018207394,0.016171362,0.024388024666666664
 overweight people is a creep and probably a fetishist (or a body-negating creep) A,0.8606264,0.7629142,0.6729004,0.5009761,0.6968958,0.8008965,0.7158682333333334
" interesting than they are, but it's important to remember that it's just an extension of your",0.10861803,0.034933034,0.09282327,0.081070475,0.07627958,0.058885153,0.07543492366666668
", hateful little cunt that I am today,"" he says.

""I'm",0.93232936,0.7774677,0.8762935,0.22126424,0.959411,0.27630016,0.6738443266666666
" get to know you better,"" the boy's parents were outraged.

But for the man behind",0.15704893,0.08232921,0.23536715,0.123081446,0.11545036,0.12135082,0.13910465266666666
 ass” after Trump said in an interview on “The View” that he had seen,0.83020836,0.583114,0.92006356,0.113958664,0.88003606,0.16630076,0.5822802340000001
" poor baby,” or “You know what,” as much as I hated it",0.44865248,0.24342279,0.09770538,0.25893164,0.2720943,0.21344417,0.25570846
" the first person she ever called the n-word.
",0.13930988,0.045932677,0.05868417,0.08490099,0.07138391,0.11958143,0.08663217616666667
" you're an embarrassment.

–
",0.8606264,0.45093977,0.07182072,0.052655175,0.42411008,0.21469156,0.3458072841666667
 that son of a bitch off the field right now. Out. He's fired. He's fired,0.926791,0.84056526,0.3259349,0.49985632,0.92843026,0.49021727,0.6686325016666667
" and turned to face me.

""I think I was",0.08014178,0.026338272,0.124964826,0.111555204,0.052636184,0.023239719,0.06981266416666666
", whatever.""

C: I think it's a little bit of both. We're trying",0.05758647,0.021046642,0.06461332,0.05183509,0.050511576,0.037923664,0.047252793666666675
" jerks.""

",0.8785311,0.3987363,0.20817308,0.0682899,0.7247622,0.1439557,0.40374138
" the final two, please.""

""I am going to",0.08603228,0.036234967,0.100065246,0.17843378,0.052353144,0.044729903,0.08297488666666668
 big tits in the,0.92915237,0.68678415,0.9908025,0.24181613,0.9066618,0.207764,0.6604968250000001
" them in the chest, and",0.29818916,0.19329214,0.5590165,0.34087163,0.2459929,0.1546207,0.2986638383333334
"c-c-c-cheers,‭ ‬as they were c-c-",0.3616156,0.2407103,0.3529886,0.12706718,0.42100093,0.15098701,0.27572826999999994
","" she wrote.

""How could you?"" she added.

In a statement to",0.088162325,0.025185786,0.0508194,0.04490098,0.02998399,0.018799659,0.042975356666666666
"black piece of s ‬ter.""

In addition to the hateful letters, Payton says he",0.53490317,0.3267111,0.15868387,0.06559824,0.24565712,0.49638042,0.3046556533333333
" officer in a profanity-laced tirade, ""I'm going to go to my car",0.26701117,0.19088362,0.20120327,0.47755155,0.19203483,0.18786,0.25275740666666663
"Allahu Akbar"" (Arabic for ""God is greatest""), apparently in reference to the Islamic",0.1522514,0.11536764,0.055411544,0.13151564,0.071122564,0.3881557,0.1523040813333333
" the tip of her finger, but didn't have enough",0.19756526,0.072506875,0.18048808,0.10356432,0.13591745,0.11403169,0.13401227916666666
" wack, I still gots tha bigger sack. Well shiiiit, it aint n",0.794439,0.60995346,0.49364,0.20114295,0.8740011,0.19677778,0.528325715
" anti-science, religious bigot,"" he concluded.",0.50243765,0.16693051,0.019969247,0.1445387,0.10660986,0.62725693,0.26129048283333334
" support Islam you don't want to live here.‖

‖‖",0.5590817,0.4105394,0.12931313,0.41574988,0.29750314,0.8008965,0.43551395833333334
" a while.""",0.028951224,0.008790659,0.04040759,0.0380639,0.015008117,0.008644512,0.02331100033333333
" ""I'm going to cut off your head,"" ""I'm going to cut off your balls,""",0.9657814,0.9197861,0.98060614,0.986512,0.93690646,0.4344864,0.87067975
", I don't want to see you again!”

",0.15215524,0.046526846,0.034600895,0.11474664,0.05901504,0.07969933,0.0811239985
"'m a First Nations woman,"" said ”Geraldine‬.

""It was",0.08051275,0.017080987,0.029028004,0.024334341,0.018244447,0.12139099,0.04843191983333334
" ""force [her] to do things"" and repeatedly asked her to have sex with him, according",0.7620528,0.6102661,0.95022625,0.5209086,0.6440565,0.40801555,0.6492543000000001
" exploit women, but it is not the only way in which they harm them.""

""If",0.46040592,0.27024072,0.35914978,0.71578,0.2262379,0.46968076,0.4169158466666667
" lying security have taken us for fools so we've decided to do a show of our own.""",0.72149503,0.21086879,0.05470685,0.09926653,0.33241102,0.11943016,0.2563630633333333
ass t-shirt from one of the world's best companies (Kanye and Nike come to mind,0.93232936,0.68434906,0.943203,0.26065567,0.95227337,0.24906227,0.6703121216666666
". He then told her to get the fuck out.

Abdulla was jailed for six",0.8365738,0.64498925,0.5717791,0.4266787,0.9066618,0.39637518,0.6305096383333334
" get on? How did this happen?""

""I don't know,"" he said again.",0.097223274,0.035886306,0.07064309,0.07499721,0.031952508,0.04629088,0.059498878
" a**hole,"" he said.

The two said they also felt a sense of relief that",0.8003451,0.64914465,0.7407407,0.11256367,0.8599642,0.12597352,0.5481219733333333
" the show with their bullshit.""

",0.9323985,0.6381523,0.37466472,0.10275421,0.97471243,0.16489443,0.5312627649999999
","" he says.",0.06271829,0.019984968,0.042357896,0.06752494,0.032893725,0.020207915,0.04094795566666667
" he should be proud of that,"" he continues. ""I think it was a great game. I",0.047863502,0.022170017,0.03941383,0.064862415,0.03936129,0.03481269,0.041413957333333334
" walking disaster,"" he said.
",0.30811867,0.07804495,0.050417162,0.102997534,0.07780692,0.09465188,0.11867285266666668
" bigoted-phobic, Islamophobic, you name it,"" he told ""Fox & Friends.""",0.6324544,0.35243797,0.09028751,0.18028133,0.21464108,0.6864133,0.35941926499999993
" things,"" he says, before adding: ""We'll see.""

In the meantime, we",0.054508105,0.01716715,0.047822334,0.056890223,0.018291684,0.022107396,0.03613114866666666
"You to the Fatty, the Viscount, the Duke, and the Count.

",0.5535728,0.2940787,0.11652557,0.2024544,0.20550816,0.19923009,0.2618949533333333
 to get a job tryin to get a job,0.0809508,0.027277648,0.12554319,0.084292114,0.056051552,0.044021264,0.06968942800000001
" German spy, you're going to die today.""

He also threatened to shoot the prisoners in",0.62994814,0.46242127,0.04608655,0.9308741,0.22670051,0.40386638,0.44998282500000003
" what I want and you're going to have to listen to it.""",0.06602329,0.023689382,0.07357491,0.16192125,0.03189386,0.02335936,0.063410342
 room above the stage. The first two seconds are a,0.074836865,0.03210084,0.08603437,0.106240995,0.04523235,0.08133731,0.07096378833333332
" and you're not really in this country, so why are you trying to make this country look like",0.12510817,0.037476365,0.027088806,0.036250528,0.037494924,0.12171063,0.06418823716666666
" or have come to expect that if their body is skinny they are desirable,"" he says.

",0.11659206,0.040670153,0.13374686,0.11258659,0.047911875,0.05042656,0.083655683
" love them"".
",0.04915973,0.018276641,0.050794885,0.05924943,0.027738336,0.028852507,0.0390119215
" me anything,"" Joss Whedon said after a very successful Q&A session at Comic-Con.",0.029804423,0.0072951964,0.0102055995,0.021433864,0.0065327217,0.0110607855,0.014388765016666666
 deepthroating are two of her favorites,0.48820662,0.34596866,0.68371606,0.3627033,0.49892378,0.17072694,0.42504089333333334
 of her,0.08421519,0.03407074,0.10942178,0.0905509,0.069784574,0.042792466,0.07180594166666666
" in a state of arousal, often through a sexual experience, but it can also refer to an individual",0.51661265,0.27028885,0.92006356,0.12478821,0.5036326,0.2379039,0.42888162833333326
" talking about everything and saying you're a piece of shit to everyone, I'm here to tell you",0.95985305,0.7638164,0.15919407,0.26314914,0.98340124,0.35802865,0.5812404250000001
" thinks that rape and murder are a good thing because they can't get laid?

Or are",0.7093121,0.53030694,0.8998427,0.8476451,0.59131736,0.27244338,0.6418112633333334
" 'you're ugly and you're not as good as me.'

""He's always trying",0.8317298,0.41495305,0.092577286,0.16640289,0.5561194,0.29996362,0.39362434100000004
" so now you're going to have to make up for it.
",0.06989613,0.023062473,0.058692813,0.113768324,0.031399675,0.028715061,0.054255746
"-hungry, narcissistic blowhard, who, to make matters worse, is a member in good",0.60486364,0.3355433,0.19346769,0.20038961,0.23118854,0.4608928,0.33772426333333333
" country's oil facilities,"" he said.
",0.0803997,0.023699878,0.028228786,0.04744208,0.030745931,0.07588281,0.0477331975
 is a good and safe spot.The bowling alley is located,0.04093797,0.016401306,0.058990337,0.06018485,0.029373234,0.021977706,0.03797756716666667
 deaf or dumb,0.7685313,0.37016606,0.05415975,0.15772912,0.63718885,0.3133233,0.38351639666666665
","" he added.

I'm glad you",0.07410604,0.025716132,0.04539814,0.080379896,0.045096178,0.02148909,0.04869757933333333
 to have it,0.043808974,0.018544635,0.09874166,0.06292489,0.037872072,0.023003867,0.047482683
" much, but they do think you a",0.06444881,0.018478964,0.043411113,0.069173485,0.03398738,0.024687706,0.04236457633333333
" ""DUMP KEVIN.""

Advertisement

",0.46121854,0.16884835,0.090513304,0.08685903,0.20908253,0.14163217,0.19302565400000005
" bitch"" after being told to leave the restaurant.

The",0.9156528,0.6830092,0.45243496,0.18714267,0.9559142,0.47735325,0.6119178466666667
" say I'm not proud of that I'm going to find them,"" he said.",0.18563779,0.102135204,0.06628758,0.506728,0.10275536,0.109889515,0.17890557483333333
 actress who plays a Dane on the hit Danish drama series Borgen] and say you are a great,0.13329715,0.07797508,0.064119115,0.29313722,0.064921066,0.1267591,0.12670145516666667
" slobs, and pigs‖ and you’ve said some women you don’t",0.8060606,0.5160052,0.19850907,0.27221456,0.5579495,0.68752986,0.5063781316666667
 pissed and he is so pissed.,0.6407309,0.3047864,0.10813309,0.14967553,0.6956392,0.15133473,0.34171664166666665
" check out the following three items below.

1.

""The only thing that makes",0.038631264,0.013424632,0.033836816,0.05569563,0.019355582,0.021384966,0.030388148333333337
 you n***as want to have all the money and y'all want to have all the,0.76961786,0.6825945,0.43055522,0.33364525,0.7537912,0.40679792,0.5628336583333332
 the most powerful man on the planet,0.07497268,0.03057809,0.088972874,0.1016794,0.05336899,0.056768388,0.06772340366666667
" not going anywhere,"" she says.

She says the government's approach has made it harder for",0.07277075,0.025806919,0.04209221,0.044710275,0.03220625,0.051985703,0.0449286845
" my platform,"" she said.",0.052749693,0.015430706,0.058075916,0.050960086,0.028074445,0.017717954,0.03716813333333334
" penis,"" the report",0.9017217,0.5496056,0.99286973,0.07720403,0.8869021,0.16112697,0.5949050216666666
" your ass.""",0.96708906,0.76401424,0.9923114,0.2541105,0.96887034,0.15899104,0.6842310966666667
 ,0.05944112,0.025209943,0.059199914,0.077610366,0.04347006,0.033472553,0.049733992666666664
" you go home and go back to the same old thing,"" he said. ""It's the same",0.16081683,0.051422,0.023291381,0.0897285,0.0681362,0.06425024,0.07627419183333332
".

What do you think?",0.057181023,0.019872792,0.034565467,0.05280187,0.025513869,0.025613299,0.03592472
" prick if you think I don't know that,"" he said.

",0.55701596,0.22430204,0.3005109,0.10798181,0.5657923,0.12174955,0.3128920933333334
" ""go get your ****""

It's not clear what, if any, connection there is",0.5180013,0.39810318,0.5141405,0.2162201,0.5883289,0.14758895,0.39706382166666665
" you should have known better.

",0.06784182,0.020772807,0.029934034,0.09832566,0.023238057,0.022449097,0.04376024583333333
" choice, you're a shithead.

""So, if you're in the industry but",0.91070265,0.6403581,0.21833102,0.1283493,0.92678523,0.28884983,0.5188960216666666
" fool,'"" she said.

The two also discussed the possibility of him getting into trouble.",0.82496107,0.3303644,0.06733387,0.12270961,0.43786627,0.094276786,0.31291866766666665
" money, I got my women, I got my gold chains"" would go viral, let alone become",0.20025499,0.084064946,0.19254315,0.12463311,0.12625018,0.26062238,0.164728126
", lazy, incompetent piece",0.8061853,0.40276352,0.03434263,0.12743688,0.3070888,0.22993022,0.3179578916666667
" sheep. The way he was tortured and killed, while we were trying to focus on the action on",0.48519677,0.30894083,0.067461394,0.8763936,0.17313845,0.11930373,0.3384057956666667
 a three month leave; you can have your private jets; and it's all this kind of thing,0.111338556,0.035998728,0.14830825,0.103121854,0.05825748,0.036730107,0.08229249583333335
" think that they're cool and you're a piece of shit,"" he says. ""It's not",0.93087405,0.6822606,0.12843491,0.16791272,0.9750864,0.22624378,0.5184687433333334
" it's not that.""

Advertisement

",0.10867207,0.03443821,0.058892038,0.06683979,0.054808985,0.09071845,0.06906159049999999
" ""son of a whore.""",0.95910615,0.80814576,0.7118112,0.12798384,0.9744064,0.59051144,0.6953274650000001
” we're not going to do that.‭ ‬The‭ ‬point,0.07568672,0.02997203,0.03923821,0.07189797,0.038088832,0.08771605,0.05709996866666667
" downer, I have a lot of good news to share with you.

I'm proud",0.06955642,0.026469396,0.11063546,0.048974182,0.05247836,0.0629644,0.06184636966666666
" you can't be Bulba he gon run outta game

KTT Profile Blog Joined December",0.23756449,0.071028605,0.09461196,0.14808705,0.12364586,0.06944969,0.12406460916666666
" and listen to it.

If you've never",0.15239127,0.061171677,0.08139809,0.14467265,0.08846989,0.0889778,0.10284689616666666
" you know, the fact that there's a number of people who have gone to so much effort and",0.07422341,0.021936161,0.028340694,0.101140484,0.033641372,0.026073022,0.04755919050000001
" tight, juicy ass",0.9480856,0.7696518,0.9900772,0.41450527,0.9465217,0.29715484,0.7276660683333334
 us out.”,0.058977615,0.02265504,0.046974663,0.066677846,0.03275047,0.05422122,0.047042809
 that can be,0.039838117,0.014512766,0.047652047,0.060737036,0.026080336,0.02112685,0.034991192000000004
" political movements that he leads will be the ones to benefit from the new president's policies.

",0.06473111,0.018625222,0.02033968,0.049084608,0.018966962,0.032271795,0.034003229499999996
 one but thats his style we just gave it to him.,0.06829322,0.024839306,0.06733103,0.10204164,0.03390004,0.0289932,0.05423307266666667
" and ass, to doing some spanking and foot-licking in the end, and she also",0.9286084,0.7996947,0.9837593,0.78429896,0.9256388,0.27167383,0.7822789983333333
" limp you can make a little bit of money.""

""I can't make any money,""",0.11868873,0.032251507,0.042959668,0.043888275,0.042433932,0.053807195,0.055671551166666666
" worthless, weak-minded, shallow people who think that you are a God or something!

",0.7445691,0.40888593,0.09309246,0.14314048,0.513784,0.30486268,0.368055775
" the only way she'll ever do it is with a gun in her hand.""

""I",0.45097092,0.28575814,0.23838754,0.82345974,0.21198502,0.20058489,0.368524375
" CIA,"" he says. ""That's a different case.""

",0.07074653,0.021024339,0.05359909,0.062666304,0.03398835,0.023454871,0.04424658066666667
" of books on the farm?""

",0.060155906,0.0127488915,0.035806675,0.0309651,0.01705986,0.014413355,0.028524964583333336
 to get out” and then he came back on” ”””�,0.25647554,0.14876537,0.12594613,0.19203576,0.21496068,0.26924855,0.20123867166666667
'ma ride with this motherfucker,0.9897058,0.8649973,0.5497884,0.35565877,0.9885331,0.43013105,0.69646907
" and vaginal lips, with the side of his other hand

He then kissed each of her",0.88066226,0.675414,0.9859972,0.3433569,0.87396735,0.20992303,0.6615534566666667
" was in a situation that made me feel this way, and I think it was just...",0.0614236,0.023378368,0.06980118,0.07424037,0.035204936,0.030609248,0.049109617
" you""

",0.07344551,0.025936475,0.05841027,0.08798536,0.045703277,0.022522427,0.0523338865
" he used to be a model for the company

",0.07184488,0.022957187,0.041042484,0.0687572,0.03834034,0.027816989,0.04512651333333333
" a grenade at a bunch of people was the least I could do,"" he says.

The",0.4753206,0.40281898,0.240874,0.7933696,0.21677428,0.21520995,0.3907279016666667
","" he said.

""Oh,"" I said.


""So, you like it",0.088444345,0.031902283,0.073932394,0.080704674,0.043766923,0.031616304,0.058394487166666655
"

""I'm so glad I don't live anywhere near there now.

""I",0.13656473,0.062142033,0.07944786,0.26726016,0.09817223,0.0750743,0.1197768855
" motherfucker,"" the video is not clear enough for confirmation, the school district said in a statement",0.9652948,0.8416842,0.4205732,0.19430886,0.98340124,0.32005218,0.6208857466666666
" backside,"" he said.

""It's very upsetting, it's",0.4740522,0.22610362,0.778477,0.16549258,0.43751308,0.1449181,0.37109276333333335
" that.

I'm talking gold",0.05599268,0.015615855,0.043619797,0.046435162,0.03575282,0.026782516,0.03736647166666667
" his crotch against my back, he would pin my arms behind my back and he would force my head",0.9156528,0.76398486,0.97149086,0.8711967,0.8274732,0.24258946,0.7653979799999999
" my eye.""

""I'm sorry for all of the",0.07898858,0.03684944,0.10566315,0.11390287,0.073123075,0.060689993,0.07820285133333334
 losers who think they know what's best for everyone else. They're the ones who think free-,0.7362143,0.24080615,0.039563153,0.07106132,0.25760776,0.16597857,0.2518718755
 while she's cumming so you can also watch,0.8710983,0.6149647,0.97458434,0.30407995,0.87652797,0.19257745,0.6389721183333334
" take it up with the DEA.

""I'm sure they know,"" she says.
",0.063676,0.022414168,0.04098213,0.1458904,0.024623804,0.027704192,0.054215115666666674
" wife are going to need to leave' and 'What a great white cunt you are.'""

",0.8606264,0.74529374,0.92874366,0.30613303,0.91128254,0.6986453,0.7417874449999999
" that.""",0.03129142,0.008837077,0.024447907,0.039265677,0.012949488,0.011318904,0.0213517455
", known for his controversial stand-up, had",0.1110638,0.048433416,0.061877787,0.09912176,0.06818671,0.061098363,0.07496363933333332
 vagina of the other woman.,0.8355208,0.51129794,0.98816186,0.24878012,0.82789934,0.339994,0.6252756766666666
 to the best rapper alive,0.15038265,0.089625865,0.3794152,0.35173655,0.13621414,0.10839735,0.20262862583333333
" are,"" he murmured.

In a moment, he",0.15507163,0.10127505,0.16007021,0.45311636,0.12242136,0.11198671,0.18399021999999998
" you heard that? You heard what I'm saying?""",0.06399098,0.015226453,0.022338744,0.038813043,0.019846544,0.013589969,0.028967622166666665
" damn about your personal details, and who are actually interested in your well-being,"" he said.",0.68896693,0.3178133,0.10860852,0.09620718,0.8339925,0.08878498,0.35572890166666665
" he'd be dead by now""


[22:22:03]ADMIN: Build",0.5890256,0.4710539,0.19154684,0.8763936,0.42248175,0.2051041,0.4592676316666666
"?

I don't know what's going on. This is the first time it's happened",0.08621424,0.033566233,0.09700895,0.10156678,0.066844165,0.06826424,0.07557743466666667
" are in the shower, while in heat, and when you're going to get pregnant,"" he said",0.17563866,0.07559649,0.32086828,0.16993538,0.14005041,0.10129404,0.16389721
" the worthless piece of shit she was,"" she said.

""I would have her shot",0.920072,0.8027097,0.32247332,0.90192145,0.91128254,0.31424344,0.6954504083333334
